supplement_id,name,vendor_code,class,external_ref_id,active,description,vendor,dosage_form,strength,unit,additional_object,additional_id,additional_nicknames,additional_type,additional_charge,additional_plan_ordering_instructions,additional_addedby,additional_dateupdated,additional_url_supplement_details,additional_inactive,additional_created
5617,Probiotic 1 billion CFU,,,,True,,,,,,supplement,5617,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5617,False,2024-02-25 22:05:47
5618,COQ10 200mg (NOW),,,,True,,,,,,supplement,5618,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5618,False,2024-02-25 22:06:06
5619,Liposomal Cream with Magnesium and L-arginine,,fullscript,ae003d68-274c-4e9c-8151-6cfe11c95a5b,True,,,,,,supplement,5619,Nutrasal,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5619,False,2024-02-27 17:29:04
5620,Marshmallow Root,,fullscript,cda2f8e9-600f-4fd9-abbe-274865c6fc46,True,,,,,,supplement,5620,Nature's Way,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5620,False,2024-02-27 22:38:41
5621,Life Cykel Biohacker Set,,,,True,"Life Cykel Biohacker Set 
• Lion's Mane - Enhance cognitive function and promote restful sleep*
• Cordyceps - Boost energy levels for sustained vitality*
• Reishi - Natural sleep aid and immune function support*
• Turkey Tail - Bolster immune health and promote a thriving gut*
• Shiitake - Nourish hair, skin, and nails for a radiant appearance*
",,,,,supplement,5621,Liquid Blend - Mushroom Extracts,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5621,False,2024-02-28 00:23:40
5622,"Throat Soother Spray, Organic",,fullscript,34920dbc-f8b2-4377-80cb-195fe84739b1,True,,,,,,supplement,5622,Banyan Botanicals,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5622,False,2024-03-06 23:06:02
5623,Biocidin TS Daily Herbal Throat Spray,,fullscript,67c70075-b58e-49cf-bfc1-74a2a1b7dc26,True,,,,,,supplement,5623,Biocidin Botanicals,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5623,False,2024-03-06 23:09:33
5624,C-1000 + ZINC-15 (PROT),,fullscript,7ee59ffb-f792-4b19-8ba1-25db265c11ae,True,,,,,,supplement,5624,Protocol for Life Balance,Supplement,0,,22,,https://rthmehr.md-hq.com/api/v1/supplements/5624,False,2024-03-11 23:19:44
5625,MagTech Drink (NAT199),,fullscript,5ee0d187-2a2c-484d-8616-af45d0e14cc7,True,,,,,,supplement,5625,Natural Stacks,Supplement,0,,22,,https://rthmehr.md-hq.com/api/v1/supplements/5625,False,2024-03-11 23:21:29
5626,Elite Omega 3 + D3 & K (CL),,fullscript,6bed5bee-9624-4a5b-84bc-36cd6602782c,True,"Elite Omega 3 + D3 & K Carlson Labs: 700 mg of omega-3s, including EPA and DHA 50 mcg (2,000 IU) of vitamin D3 and 90 mcg of vitamin K2 as MK-7. Instructions: Take once daily, or two with a heavy meal that is high in fats. ",,,,,supplement,5626,Carlson Labs,Supplement,0,,22,,https://rthmehr.md-hq.com/api/v1/supplements/5626,False,2024-03-11 23:24:21
5627,BCQ Vital Nutrients ,,mdhq-default,,True,"Supplement Facts
Serving Size: 1 Capsule
Servings per Container: 60
Amount Per Serving	% Daily Value
Boswellia serrata Gum Extract
(alpha and beta Boswellic acids min. 30% by HPLC)	200 mg	*
Bromelain (high potency)	100 mg	*
Curcuma longa Rhizome Extract
(total Curcuminoids min. 85-90% by HPLC)	200 mg	*
Quercetin dihydrate
(min. 90% by HPLC)	100 mg	*
",,,,,supplement,5627,Vital Nutrients BCQ,Supplement,0,,22,,https://rthmehr.md-hq.com/api/v1/supplements/5627,False,2024-03-11 23:28:05
5628,Mega SporeBiotic,,,,True,,,,,,supplement,5628,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5628,False,2024-03-12 16:21:58
5629,Seleno-Methionine,,,,True,,,,,,supplement,5629,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5629,False,2024-03-12 16:22:13
5630,CocoaVia Brain Health Memory+,,,,True,,,,,,supplement,5630,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5630,False,2024-03-12 19:42:15
5631,DIM-Evail ,,,,True,,,,,,supplement,5631,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5631,False,2024-03-12 19:45:56
5632,"Biosuperfood f1K Micro Algae (Spirulina, Dunaliella Salina, Staxanthin)",,,,True,,,,,,supplement,5632,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5632,False,2024-03-12 19:46:07
5633,Vitamin A from pollack liver oil,,,,True,,,,,,supplement,5633,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5633,False,2024-03-12 19:46:16
5634,Bio-zyme,,,,True,,,,,,supplement,5634,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5634,False,2024-03-12 19:46:43
5635,Oxy-Mag,,,,True,,,,,,supplement,5635,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5635,False,2024-03-12 19:46:55
5636,Bovine immunoglobulins,,,,True,,,,,,supplement,5636,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5636,False,2024-03-12 19:47:05
5638,NAC GINGER CURCUMIN,,,,True,,,,,,supplement,5638,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5638,False,2024-03-19 16:52:58
5639,essentiale softgel,,,,True,,,,,,supplement,5639,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5639,False,2024-03-19 16:54:17
5640,essential capsules,,,,True,,,,,,supplement,5640,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5640,False,2024-03-19 16:54:53
5641,Ox-LDL Px,,fullscript,85423778-4bbf-4c06-b6bb-23bc0c49ea8f,True,,,,,,supplement,5641,Restorative Formulations,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5641,False,2024-03-19 17:14:34
5642,Nettle Herb,,fullscript,2644bbbb-badd-463f-bd13-64dd094a15ae,True,,,,,,supplement,5642,Nature's Way,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5642,False,2024-03-20 19:30:57
5643,Essential ME-3,,,,True,,,,,,supplement,5643,,Supplement,0,,26,,https://rthmehr.md-hq.com/api/v1/supplements/5643,False,2024-03-21 16:09:54
5644,Liposomal Vitamin C (120 capsules),,fullscript,bb6fa517-f790-4982-9ed0-3db29de6626f,True,,,,,,supplement,5644,Pure Encapsulations (PUR),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5644,False,2024-03-23 04:51:44
5645,Larazotide/KPV,,,,True,,,,,,supplement,5645,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5645,False,2024-03-25 12:45:58
5646,Riboflavin 5'-Phosphate (60 capsules),,fullscript,08c8e4d6-e75d-4d0f-9559-7d5af9f4e691,True,,,,,,supplement,5646,Thorne (THO),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5646,False,2024-03-26 18:20:00
5647,Liver Cleanse (THO),,fullscript,0959eeba-8f5e-4178-9689-66ff1456e337,True,,,,,,supplement,5647,Thorne,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5647,False,2024-03-26 19:13:33
5648,Andrographis Standardized,,fullscript,2ca7eb58-55da-4857-8b4e-867da1fed947,True,,,,,,supplement,5648,Nature's Way,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5648,False,2024-03-26 21:07:41
5649,Pyridoxal 5'-Phosphate (180 capsules),,fullscript,92d607d3-9cb4-41b5-8aa9-9b9b8b381931,True,,,,,,supplement,5649,Thorne (THO),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5649,False,2024-03-27 17:56:47
5650,Fermented Chlorella,,fullscript,ba358472-039b-49f9-8341-b4069c5f2ae6,True,,,,,,supplement,5650,Dr. Mercola Premium Products,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5650,False,2024-04-01 22:23:23
5651,GI Motility complex,,,,True,,,,,,supplement,5651,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5651,False,2024-04-02 18:30:02
5652,Vana Trace 50mg (120 capsules),,fullscript,a21d5f30-eb11-4c28-b35c-1e5a69f4690c,True,,,,,,supplement,5652,Priority One (PR7),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5652,False,2024-04-02 21:20:47
5653,Biocidin LSF Liposomal Formula Liquid (50 Milliliters),,fullscript,a83f2121-eeaf-4170-9711-74fcc3304953,True,,,,,,supplement,5653,Biocidin Botanicals (BI2),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5653,False,2024-04-04 21:28:41
5654,Urolithin A,,,,True,,,,,,supplement,5654,,Supplement,0,,26,,https://rthmehr.md-hq.com/api/v1/supplements/5654,False,2024-04-05 16:57:29
5655,Pau D'Arco 500mg (100 capsules),,fullscript,fb0ee0f4-c62b-4237-9fb8-113759b62ac8,True,,,,,,supplement,5655,NOW Foods (NOW),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5655,False,2024-04-09 23:48:04
5656,"Liposomal Curcumin/Resveratrol, Citrus",,fullscript,6953c414-fe55-4177-bfad-22bfba732ce7,True,,,,,,supplement,5656,Empirical Labs,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5656,False,2024-04-16 19:05:35
5657,Norwegian Super Omega-3,,fullscript,5b80d629-2e87-4975-aac9-6ff9d248bca8,True,,,,,,supplement,5657,Carlson Labs,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5657,False,2024-04-16 19:17:16
5658,Methyl B12 with L-Methylfolate,,,,True,,,,,,supplement,5658,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5658,False,2024-04-16 19:43:00
5659,Araye Constipation,,,,True,,,,,,supplement,5659,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5659,False,2024-04-17 17:40:29
5660,Araye Sleep,,,,True,,,,,,supplement,5660,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5660,False,2024-04-17 17:40:40
5661,Methyl-Guard,,fullscript,3dc69de8-f8e6-4cc5-b673-82509c3d369a,True,,,,,,supplement,5661,Thorne,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5661,False,2024-04-17 22:02:01
5662,Methyl-Guard Plus,,fullscript,e38fd48b-d4cc-45a7-b07b-a42b02a78dfe,True,,,,,,supplement,5662,Thorne,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5662,False,2024-04-17 22:03:56
5663,Liposomal Glutathione,,fullscript,5368d8df-0d83-4bf4-a2e1-0b981630a409,True,,,,,,supplement,5663,Designs for Health,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5663,False,2024-04-17 22:06:58
5664,OralProbio (2 Billion) (30 lozenges),,fullscript,89bdddaa-680c-430f-8716-51b9ff274840,True,,,,,,supplement,5664,Health Aid America (HAA),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5664,False,2024-04-17 22:33:12
5665,Multivitamin,,,,True,,,,,,supplement,5665,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5665,False,2024-04-19 18:38:48
5666,Diabenil,,fullscript,ebaba264-3287-4805-b14a-4b171c33df09,True,,,,,,supplement,5666,Thorne,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5666,False,2024-04-24 20:35:33
5667,ME-1 probiotic,,,,True,,,,,,supplement,5667,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5667,False,2024-04-29 18:22:49
5668,Visomitin SkQ1 eye drops ,,,,True,,,,,,supplement,5668,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5668,False,2024-04-30 12:57:05
5669,Glutathione Precursors,,,,True,,,,,,supplement,5669,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5669,False,2024-04-30 15:12:19
5670,GI Relief ,,,,True,,,,,,supplement,5670,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5670,False,2024-04-30 17:36:00
5671,Joint Support Nutrients (formerly AR-Encap),,fullscript,18173a91-35a8-4724-bbeb-96db520f6dfb,True,,,,,,supplement,5671,Thorne,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5671,False,2024-05-02 18:45:10
5672,Hydrozyme,,,,True,,,,,,supplement,5672,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5672,False,2024-05-07 16:43:11
5673,Electrolyte Forte,,fullscript,fab487f0-cbbf-4cac-bfff-dcfdfb2392b1,True,,,,,,supplement,5673,Biotics Research,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5673,False,2024-05-07 19:07:21
5674,Nordic Beauty Collagen Peptides,,fullscript,900b4921-8ccd-49d6-bc6b-9247a4eeda29,True,,,,,,supplement,5674,Nordic Naturals,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5674,False,2024-05-09 22:11:16
5675,Amino Acid Synergy,,fullscript,bf9d528b-a40f-4dc5-87ea-26e2cda35341,True,,,,,,supplement,5675,Designs for Health,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5675,False,2024-05-09 22:12:39
5676,Collagen Joint Complex,,fullscript,f5da9fc7-4207-47b1-917e-d40abe7b319b,True,,,,,,supplement,5676,EuroMedica,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5676,False,2024-05-09 22:15:04
5677,Tri-Butyrin Supreme,,,,True,,,,,,supplement,5677,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5677,False,2024-05-14 01:10:18
5678,Bifido Supreme ,,,,True,,,,,,supplement,5678,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5678,False,2024-05-14 01:11:15
5679,Choline (120 capsules),,fullscript,c45b78a9-23c8-4e01-a28c-2310f34efee5,True,,,,,,supplement,5679,Vital Nutrients (VN),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5679,False,2024-05-14 17:55:12
5680,Trioral Electrolytes,,,,True,,,,,,supplement,5680,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5680,False,2024-05-15 15:38:38
5681,Magnesium Oil Sport Spray,,,,True,,,,,,supplement,5681,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5681,False,2024-05-15 15:39:03
5682,Ascorbic acid/Liposomal Vitamin C ,,,,True,,,,,,supplement,5682,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5682,False,2024-05-15 16:19:36
5683,Beef + Fish Collagen,,,,True,,,,,,supplement,5683,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5683,False,2024-05-15 16:38:51
5684,Para herb,,,,True,,,,,,supplement,5684,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5684,False,2024-05-15 17:55:49
5685,Bismuth Subnitrite,,,,True,,,,,,supplement,5685,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5685,False,2024-05-15 17:57:26
5686,Vital Salts,,,,True,,,,,,supplement,5686,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5686,False,2024-05-15 17:57:37
5687,Lactated Ringer's,,,,True,,,,,,supplement,5687,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5687,False,2024-05-15 18:19:18
5688,GI Microb-X,,,,True,,,,,,supplement,5688,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5688,False,2024-05-15 18:31:05
5689,Candida SAP,,,,True,,,,,,supplement,5689,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5689,False,2024-05-16 13:12:58
5690,Ferrochel Iron Chelate,,,,True,,,,,,supplement,5690,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5690,False,2024-05-16 13:13:26
5691,MegaPre Precision Prebiotic ,,,,True,,,,,,supplement,5691,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5691,False,2024-05-20 19:09:50
5692,Vitamin B9,,,,True,,,,,,supplement,5692,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5692,False,2024-05-21 17:38:20
5693,MegaIgg2000,,,,True,,,,,,supplement,5693,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5693,False,2024-05-21 17:57:40
5694,Systemic Enzymes,,,,True,,,,,,supplement,5694,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5694,False,2024-05-21 17:57:47
5695,Ttfd-B1,,,,True,,,,,,supplement,5695,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5695,False,2024-05-21 17:57:55
5696,Sida Acuta,,,,True,,,,,,supplement,5696,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5696,False,2024-05-22 14:48:10
5697,Houttuynia Cordata,,,,True,,,,,,supplement,5697,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5697,False,2024-05-22 14:50:29
5698,B-Complex #12,,fullscript,9226dd89-305d-4f05-8b00-2dd8db10694c,True,,,,,,supplement,5698,Thorne,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5698,False,2024-05-22 20:27:13
5699,Bone Guard Forte 20 (PER),,fullscript,491f3283-959e-44a8-8887-c9bdc2eeb73c,True,,,,,,supplement,5699,Bone Guard,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5699,False,2024-05-23 18:28:52
5700,immunitone plus,,,,True,,,,,,supplement,5700,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5700,False,2024-05-23 21:24:33
5701,mitochondrial NRG,,,,True,,,,,,supplement,5701,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5701,False,2024-05-23 21:24:46
5702,ginger force,,,,True,,,,,,supplement,5702,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5702,False,2024-05-23 21:29:09
5703,Calcium + D3,,,,True,,,,,,supplement,5703,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5703,False,2024-05-28 13:13:19
5704,Electrolyte Synergy,,fullscript,4e0db397-749f-4973-9257-f0a45106fa25,True,,,,,,supplement,5704,Designs for Health,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5704,False,2024-05-28 18:21:23
5705,Ashwagandha Tablets (BAN),,fullscript,436a0104-7637-48bd-9c95-c84bf2a765b1,True,,,,,,supplement,5705,Banyan Botanicals,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5705,False,2024-05-29 15:12:09
5706,L-Glutamine (90 capsules),,fullscript,3c6e7a25-565b-4539-851c-dc0ee247c157,True,,,,,,supplement,5706,Thorne (THO),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5706,False,2024-05-29 21:00:37
5707,Prebiotic + Probiotic  ,,,,True,,,,,,supplement,5707,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5707,False,2024-05-30 15:33:31
5708,Activated NMN,,,,True,,,,,,supplement,5708,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5708,False,2024-05-30 15:36:18
5709,Liposomal Luteolin,,,,True,,,,,,supplement,5709,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5709,False,2024-05-30 15:56:34
5710,N1O1 Lozenges,,,,True,,,,,,supplement,5710,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5710,False,2024-05-30 17:12:44
5711,Equilibrium Probiotic,,,,True,,,,,,supplement,5711,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5711,False,2024-05-31 19:38:14
5712,PHP-50,,,,True,,,,,,supplement,5712,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5712,False,2024-06-03 21:29:35
5713,Phospholipid Complex Oil,,,,True,,,,,,supplement,5713,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5713,False,2024-06-04 18:19:01
5714,Ubiquinol QH Absorb 100mg  - Brand: Jarrow ,,,,True,,,,,,supplement,5714,,Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5714,False,2024-06-04 18:39:41
5715,Beta Alanine-SR NSF (120 tablets),,fullscript,25d8bbaa-b08e-4234-be80-41556a22a363,True,,,,,,supplement,5715,Thorne (THO),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5715,False,2024-06-04 21:43:03
5716,Essential Amino Acids,,,,True,,,,,,supplement,5716,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5716,False,2024-06-07 12:57:35
5717,OCheck Probiotic ,,,,True,,,,,,supplement,5717,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5717,False,2024-06-07 13:08:19
5718,Sunflower Lecithin,,,,True,,,,,,supplement,5718,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5718,False,2024-06-07 13:09:04
5719,Dead Sea Mud,,,,True,,,,,,supplement,5719,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5719,False,2024-06-07 13:12:27
5720,ALCAR,,,,True,,,,,,supplement,5720,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5720,False,2024-06-07 13:14:10
5721,DHM,,,,True,,,,,,supplement,5721,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5721,False,2024-06-07 13:41:34
5722,Candex,,,,True,,,,,,supplement,5722,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5722,False,2024-06-07 13:42:14
5723,Citric Acid,,,,True,,,,,,supplement,5723,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5723,False,2024-06-07 13:53:03
5724,Spore Probiotic,,,,True,,,,,,supplement,5724,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5724,False,2024-06-07 13:58:49
5725,L. Reuteri Probiotic,,,,True,,,,,,supplement,5725,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5725,False,2024-06-07 13:59:57
5726,B. Breve M16,,,,True,,,,,,supplement,5726,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5726,False,2024-06-07 14:01:31
5727,Migravent,,,,True,,,,,,supplement,5727,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5727,False,2024-06-07 15:28:05
5728,cleanse more,,,,True,,,,,,supplement,5728,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5728,False,2024-06-07 15:28:13
5729,Bitters,,,,True,,,,,,supplement,5729,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5729,False,2024-06-13 16:03:49
5730,Multi-Nutrients (No Iron or Iodine),,fullscript,aefbea65-c37e-4c5d-a582-0ca6f8b37eda,True,,,,,,supplement,5730,Vital Nutrients,Supplement,0,,37,,https://rthmehr.md-hq.com/api/v1/supplements/5730,False,2024-06-13 18:05:13
5731,Longvida Curcumin,,,,True,,,,,,supplement,5731,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5731,False,2024-06-17 19:10:45
5732,Lmnt,,,,True,,,,,,supplement,5732,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5732,False,2024-06-17 21:05:23
5733,Liquid IV,,,,True,,,,,,supplement,5733,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5733,False,2024-06-17 21:05:33
5734,Heme iron,,,,True,,,,,,supplement,5734,,Supplement,0,,24,,https://rthmehr.md-hq.com/api/v1/supplements/5734,False,2024-06-18 13:16:23
5735,Curcumin Phytosome (formerly Meriva),,fullscript,7063ab8f-6387-4c84-9fd7-2fb1c1b72fec,True,,,,,,supplement,5735,Thorne,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5735,False,2024-06-18 16:55:43
5736,Liposomal Zinc,,fullscript,15230ffc-6b0e-4a71-8433-f29e12f9a2b5,True,,,,,,supplement,5736,Vinco,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5736,False,2024-06-18 17:06:37
5737,Ther-Biotic Saccharomyces Boulardii,,,,True,,,,,,supplement,5737,,Supplement,0,,13,,https://rthmehr.md-hq.com/api/v1/supplements/5737,False,2024-06-22 01:22:39
5738,Oil of Oregano,,fullscript,b7e2511f-c0a1-49c4-bd5e-49ae9aa69c90,True,,,,,,supplement,5738,Designs for Health,Supplement,0,,20,,https://rthmehr.md-hq.com/api/v1/supplements/5738,False,2024-06-22 20:05:16
5739,Vitamin B12 methylcobalamin,,,,True,,,,,,supplement,5739,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5739,False,2024-06-24 15:38:10
5740,Mitocore Dietary Supplement,,,,True,,,,,,supplement,5740,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5740,False,2024-06-24 15:38:46
5741,Magnolia Bark,,,,True,200mg Veggie cap QPM Brand Swanson; helps with sleep and candida.,,,,,supplement,5741,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5741,False,2024-06-24 16:36:58
5742,glucose control pro,,,,True,,,,,,supplement,5742,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5742,False,2024-06-24 17:33:53
5743,vitamins adk,,,,True,,,,,,supplement,5743,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5743,False,2024-06-24 17:34:15
5744,Glutenza,,,,True,,,,,,supplement,5744,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5744,False,2024-06-24 17:34:31
5745,Megasporebiotic,,,,True,,,,,,supplement,5745,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5745,False,2024-06-24 17:34:44
5746,Nasalcrom,,,,True,,,,,,supplement,5746,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5746,False,2024-06-24 17:34:58
5747,methylguard plus,,,,True,,,,,,supplement,5747,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5747,False,2024-06-24 17:35:09
5748,quercetin complex,,,,True,,,,,,supplement,5748,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5748,False,2024-06-24 17:35:21
5749,adrenal cortex,,,,True,,,,,,supplement,5749,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5749,False,2024-06-24 17:35:31
5750,5HTP,,,,True,,,,,,supplement,5750,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5750,False,2024-06-24 17:35:44
5751,Glutathione patch,,,,True,,,,,,supplement,5751,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5751,False,2024-06-24 17:35:55
5752, vitamin C,,,,True,,,,,,supplement,5752,,Supplement,0,,9,,https://rthmehr.md-hq.com/api/v1/supplements/5752,False,2024-06-24 17:36:04
5753,Zenbiome Dual (60 capsules),,fullscript,360778a3-749b-442c-b95b-39080cfdbc33,True,,,,,,supplement,5753,Microbiome Labs (MIC630),Supplement,0,,8,,https://rthmehr.md-hq.com/api/v1/supplements/5753,False,2024-06-25 12:03:33
5754,MagMind,,fullscript,992254a9-3dbd-4964-9136-bb3b5857f41a,True,,,,,,supplement,5754,Jarrow Formulas,Supplement,0,,37,,https://rthmehr.md-hq.com/api/v1/supplements/5754,False,2024-06-25 15:29:23
